Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
1-hexyl-3-methylimidazolium acetate,Imidazolium,Acetate,Hexyl,,628.967298,1373.929347,11.93103603,1.648721271,0.7677,0.063150492,0.490678476,No
1-(2-hydroxynonyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Nonyl,Hydroxyl,630.6801062,1240.909091,20.74930374,1.648721271,-0.6389,0.042462696,0.490572071,No
"carbonyl-1,3-dimethylimidazolium trifluoroacetate",Imidazolium,Trifluoroacetate,Methyl,Carbonyl,666.6682689,1725.755394,15.56747525,1.915540829,-0.8253,0.087921194,0.490456936,No
1-(2-hydroxyethyl)-3-methylimidazolium formate,Imidazolium,Formate,Ethyl,Hydroxyl,661.340113,1955.971975,18.60856751,2.159766254,-2.0075,0.058713061,0.490369277,No
1-(2-hydroxyoctyl)-3-methylimidazolium acetate,Imidazolium,Acetate,Octyl,Hydroxyl,744.9265932,1302.931182,13.33681285,1.648721271,0.7232,0.098128708,0.490313157,No
1-(2-hydroxyheptyl)-3-methylimidazolium bromide,Imidazolium,Bromide,Heptyl,Hydroxyl,648.1819562,1566.593887,20.74930374,1.648721271,-1.4191,0.047002316,0.490205991,No
carbonyl-1-nonyl-3-methylimidazolium bromide,Imidazolium,Bromide,Nonyl,Carbonyl,638.7567245,1330.906926,16.70320786,1.648721271,0.0009,0.057285835,0.490162883,No
1-(3-aminononyl)-3-methylimidazolium chloride,Imidazolium,Chloride,Nonyl,Amino,651.3844784,1229.052119,16.28137071,1.648721271,0.3478,0.06519455,0.490153538,No
1-(3-aminoethyl)-3-methylimidazolium formate,Imidazolium,Formate,Ethyl,Amino,682.0444852,1917.178926,14.40419711,2.159766254,-1.0208,0.090144338,0.490059466,No
1-(3-aminoethyl)-3-methylimidazolium formate,Ethylimidazolium,Formate,Ethyl,Amino,803.7874412,2023.860345,21.68856882,2.829217014,-0.1236,0.08323998,0.490059466,No
1-butyl-3-methylimidazolium acetate,Imidazolium,Acetate,Butyl,,605.66908,1551.50178,14.1168897,2.745601015,-0.0125,0.056111689,0.490021407,Yes
carboxyl-1-pentyl-3-methylimidazolium chloride,Imidazolium,Chloride,Pentyl,Carboxyl,586.7396849,1314.151463,25.44840347,1.648721271,-1.6738,0.058136723,0.489953096,No
1-(3-aminoheptyl)-3-methylimidazolium bromide,Imidazolium,Bromide,Heptyl,Amino,668.8863284,1550.399709,16.28137071,1.648721271,-0.4324,0.072164397,0.489861518,No
(2-hydroxymethyl)-morpholinium chloride,Morpholinium,Chloride,Methyl,Hydroxyl,578.9634296,1516.255984,32.34892165,1.161834243,-3.5636,0.019252591,0.489856556,No
1-octyl-3-methylimidazolium acetate,Imidazolium,Acetate,Octyl,,652.257213,1262.933461,10.08363909,1.648721271,1.5479,0.071072263,0.489837563,No
carbonyl-1-ethyl-3-methylimidazolium methanesulfonate,Imidazolium,Methanesulfonate,Ethyl,Carbonyl,744.4129709,1744.124606,14.57762095,2.159766254,-0.5724,0.115871914,0.489796225,No
carbonyl-1-decyl-3-methylimidazolium acetate,Imidazolium,Acetate,Decyl,Carbonyl,735.5013615,1155.523877,8.522292364,1.648721271,2.1432,0.119598042,0.48978524,No
1-(2-hydroxybutyl)-3-methylimidazolium acetate,Imidazolium,Acetate,Butyl,Hydroxyl,698.3384602,1597.776482,17.90687098,2.745601015,-0.8372,0.077472805,0.489674113,No
1-(2-hydroxybutyl)-3-methylimidazolium acetate,Ethylimidazolium,Acetate,Butyl,Hydroxyl,820.0814162,1710.443834,27.09238954,3.596639726,0.06,0.071538988,0.489674113,No
1-(2-hydroxybutyl)-3-methylimidazolium acetate,1-Butyl-3-methylimidazolium,Acetate,Butyl,Hydroxyl,827.7337232,1695.011941,27.09238954,3.189933276,1.14862,0.089062587,0.489674113,No
carbonyl-1-butyl-3-methylimidazolium trifluoroacetate,Imidazolium,Trifluoroacetate,Butyl,Carbonyl,698.6421595,1440.604726,14.1168897,2.745601015,0.345,0.116013393,0.489531753,No
(3-aminobutyl)-morpholinium chloride,Morpholinium,Chloride,Butyl,Amino,631.6416924,1254.963768,25.22621342,1.665291195,-1.4066,0.039003849,0.489481805,No
"carboxyl-1,3-dimethylimidazolium bromide",Imidazolium,Bromide,Methyl,Carboxyl,583.9084503,2056.76294,24.13927739,1.915540829,-3.2342,0.051737971,0.489429586,No
1-(3-aminodecyl)-3-methylimidazolium formate,Imidazolium,Formate,Decyl,Amino,776.0501379,1201.283337,8.417941503,1.648721271,2.1,0.152036122,0.489429087,No
1-(3-aminohexyl)-3-methylimidazolium acetate,Imidazolium,Acetate,Hexyl,Amino,742.3410504,1402.004396,11.7070759,1.648721271,0.9297,0.133867886,0.489414831,No
1-ethyl-3-methylimidazolium acetate,Imidazolium,Acetate,Ethyl,,581.5414753,1869.528592,14.57762095,2.159766254,-0.7927,0.04742586,0.489123515,Yes
1-propyl-3-methylimidazolium formate,Imidazolium,Formate,Propyl,,581.1575315,1706.538447,16.70320786,2.435129651,-0.7927,0.04742586,0.489098361,No
(3-aminohexyl)-morpholinium chloride,Morpholinium,Chloride,Hexyl,Amino,654.9399104,1167.388592,22.70705141,1,-0.6264,0.043896598,0.48908093,No
carbonyl-1-hexyl-3-methylimidazolium trifluoroacetate,Imidazolium,Trifluoroacetate,Hexyl,Carbonyl,721.9403775,1328.392075,11.93103603,1.648721271,1.1252,0.13056643,0.48907131,No
1-(3-aminobutyl)-3-methylimidazolium acetate,Imidazolium,Acetate,Butyl,Amino,719.0428324,1575.892296,13.80605819,2.745601015,0.1495,0.118946866,0.488936843,No
1-(3-aminobutyl)-3-methylimidazolium acetate,Methylimidazolium,Acetate,Butyl,Amino,826.6842354,1695.387032,21.99762313,3.189933276,0.5638,0.10257808,0.488936843,No
1-(3-aminobutyl)-3-methylimidazolium acetate,Ethylimidazolium,Acetate,Butyl,Amino,840.7857884,1690.306646,21.99762313,3.596639726,1.0467,0.109836458,0.488936843,No
1-(2-hydroxydecyl)-3-methylimidazolium acetate,Imidazolium,Acetate,Decyl,Hydroxyl,768.2165082,1223.209468,11.50981209,1.648721271,1.5034,0.110438242,0.488910301,No
carbonyl-1-butyl-3-methylimidazolium methanesulfonate,Imidazolium,Methanesulfonate,Butyl,Carbonyl,768.5405755,1539.109699,14.1168897,2.745601015,0.2078,0.137093324,0.488761871,No
(3-aminoethyl)-phosphonium chloride,Phosphonium,Chloride,Ethyl,Amino,489.9120563,1274.696078,28.57359728,1.309964451,-2.0174,0.018612738,0.488724168,No
carbonyl-1-hexyl-3-methylimidazolium methanesulfonate,Imidazolium,Methanesulfonate,Hexyl,Carbonyl,791.8387935,1402.901859,11.93103603,1.648721271,0.988,0.154290686,0.488711514,No
1-(2-hydroxyethyl)-3-methylimidazolium acetate,Imidazolium,Acetate,Ethyl,Hydroxyl,674.2108555,1908.90254,18.60856751,2.159766254,-1.6174,0.065480374,0.48857299,No
carbonyl-1-pentyl-3-methylimidazolium acetate,Imidazolium,Acetate,Pentyl,Carbonyl,677.2724225,1352.88437,16.70320786,1.648721271,0.1927,0.089005237,0.488507476,No
1-(3-aminooctyl)-3-methylimidazolium acetate,Imidazolium,Acetate,Octyl,Amino,765.6309654,1290.591066,9.927209081,1.648721271,1.7099,0.15066064,0.488490714,No
N-(3-aminoethyl)-N-methylpyrrolidinium chloride,Pyrrolidinium,Chloride,Ethyl,Amino,563.9014877,1326.649616,25.14573915,1.309964451,-1.4232,0.027100963,0.488445163,No
N-(3-aminoethyl)-N-methylpyrrolidinium chloride,Piperidinium,Chloride,Ethyl,Amino,563.4906134,1013.282384,25.14573915,1.309964451,-1.0331,0.030224641,0.488445163,No
1-(2-hydroxypropyl)-3-methylimidazolium formate,Imidazolium,Formate,Propyl,Hydroxyl,673.8269117,1754.306922,20.74930374,2.435129651,-1.6174,0.065480374,0.48838414,No
"carbonyl-1,3-dimethylimidazolium methanesulfonate",Imidazolium,Methanesulfonate,Methyl,Carbonyl,736.5666849,1901.567282,15.56747525,1.915540829,-0.9625,0.103896701,0.488365739,No
1-(3-aminopropyl)-3-methylimidazolium formate,Imidazolium,Formate,Propyl,Amino,694.5312839,1724.712903,16.28137071,2.435129651,-0.6307,0.100534443,0.488268394,No
1-pentyl-3-methylimidazolium formate,Imidazolium,Formate,Pentyl,,604.4474465,1447.598693,16.70320786,1.648721271,-0.0125,0.053375089,0.488257616,No
1-(3-aminoethyl)-3-methylimidazolium acetate,Imidazolium,Acetate,Ethyl,Amino,694.9152277,1874.639808,14.40419711,2.159766254,-0.6307,0.100534443,0.488185617,No
1-(3-aminoethyl)-3-methylimidazolium acetate,Ethylimidazolium,Acetate,Ethyl,Amino,816.6581837,1978.971301,21.68856882,2.829217014,0.2665,0.092834284,0.488185617,No
(2-hydroxyhexyl)-morpholinium chloride,Morpholinium,Chloride,Hexyl,Hydroxyl,634.2355382,1179.389616,28.16522878,1,-1.6131,0.028590855,0.48817636,No
(2-hydroxybutyl)-morpholinium chloride,Morpholinium,Chloride,Butyl,Hydroxyl,610.9373202,1270.350181,30.94648913,1.665291195,-2.3933,0.025404096,0.488169827,No
carboxyl-1-propyl-3-methylimidazolium bromide,Imidazolium,Bromide,Propyl,Carboxyl,604.2415349,1731.786381,25.44840347,2.435129651,-2.454,0.064352028,0.488080698,No
